"MAG5"	"MAG10"	"MAG16"	"MAG18"	"MAG21"	"MAG24"	"MAG27"	"MAG31"	"MAG34"	"MAG40"	"MAG41"	"MAG42"	"MAG48"	"MAG62"	"MAG66"	"MAG73"	"MAG88"	"MAG97"	"MAG121"	"MAG123"	"MAG144B"	"MAG145"	"MAG146"	"MAG148B"	"MAG154"	"MAG157"	"MAG158B"	"MAG169"	"MAG176B"	"MAG177"	"MAG182"	"MAG183"	"MAG184"	"MAG191"	"MAG192D"	"MAG199"	"MAG200"	"MAG201"	"MAG204"	"MAG215"	"MAG220"	"MAG221"	"MAG225"	"MAG230"	"MAG242"	"MAG243A"	"MAG245"	"MAG248"	"MAG258"	"MAG259"	"MAG278"	"MAG282"	"MAG286"	"MAG313"	"MAG320"	"MAG322"	"MAG325"	"MAG342"	"MAG358"	"MAG373"	"MAG384"	"MAG386"	"MAG406"	"MAG417"	"MAG420"	"MAG513"	"MAG514"	"MAG523"	"MAG530"	"MAG533"	"MAG539"	"MAG540"	"MAG701B"	"MAG714A"	"MAG722B"	"MAG726B"	"MAG726A"	"MAG733A"	"MAG739A"	"MAG746B"	"MAG746A"	"MAG748A"	"MAG749C"	"MAG749B"	"MAG755A"	"MAG761A"
-0.879406972047038	-2.77708212376377	-1.68350987091377	0.148752326210492	-1.29610384013713	-1.61131030629689	-8	-0.248479896470627	0.307534589846901	0.0407769078777482	0.60668898508449	0.214156085090812	1.215099857005	-0.585154174385565	-0.0446147289581888	-0.625102265489574	0.593095283700875	0.889250668062705	-4.41868297921262	0.487761934734465	-0.0967805294544759	-1.46744067136964	-0.092528565164805	1.83135539260213	-1.32072568267184	-0.376430475805112	-1.25003175930174	-0.717466165535145	-0.528929710401389	0.724320845713489	-1.8154048635648	-0.62513065714689	-0.169118467802178	0.845392507146899	-1.24040381912094	0.0386079089989778	-1.63673025065167	0.476154356011672	-0.573605561590038	-0.221390735743889	-0.518482613638094	-1.59201483625612	-1.67162837165776	-1.14136002869842	-1.85530712636297	-0.638238817054756	0.162682902590802	0.165261759510644	-0.570807836453336	-0.82416880054729	-0.850449038550627	-1.35333366871628	-0.0940895471137474	-0.991908423122874	0.599681052707592	2.03966080920504	-0.234960667456175	-0.177406379953368	-1.68788438066119	0.91688227160986	-1.11103753799621	0.22569554922452	-0.205628095990348	-0.797672033063363	0.0647206214514529	0.718861541867288	0.396735886449895	-0.464290728102477	-1.1162563746961	0.41591154476121	-1.31408494249604	-1.25819294543813	0.0829749712763015	0.527777845207301	0.31979384392627	-0.0189110285243078	-0.2016611336148	-0.255439750699343	0.276379050491594	-0.1891389365872	-0.105264576845237	-0.163512356354557	0.961660235058368	0.419195801456157	1.0742996269618	0.0393452725760024
-0.272009013989856	-3.10387758717297	-2.3428008652866	0.851449944826765	-1.50413397742902	-1.81034303397156	-8	0.854012606022396	-0.284289419004856	-1.89319401757648	0.231682024441888	-0.121911525674184	-0.295894059426317	-0.88156563793383	-0.474155139033414	-1.92320586036631	0.0687533378467239	0.232177306987235	-3.15696273884139	-1.05145619570337	-0.221396597604254	-2.03711711933284	-0.71930418613878	2.73432295651229	-1.55025070157115	0.398907853580694	-1.25459436329865	-1.35499682649231	0.549879579528845	1.10796092224771	-2.37998201908505	-1.07517515472645	-1.29425580638783	1.1559526869098	-1.31775789096455	-0.308331185211687	-2.28835180785746	-0.233427365903417	-1.32150526318591	-1.77931985423708	0.051952511866502	-2.1805644913754	-2.08342131725307	-1.5138955852447	-2.89025911542562	-1.03456250470612	-0.856480567060468	-0.523564585917214	-0.200844521582785	-1.52060665442937	-0.529007259816321	-1.70578681301587	-0.931774115392251	-1.0740870224394	0.31342761696034	1.50558857308059	-0.332427411439484	0.218416073102201	-1.14841776382874	1.27891323516645	-3.26681647568622	0.968760022805237	0.721591433883841	-3.41469267673288	-0.177030446413988	-0.0312011467441415	0.126625959958886	-1.8420901671952	-3.1997993441316	-0.00728582999148929	-1.92441674595317	-1.65748145722025	0.315621547553491	1.41252000147535	-0.383632385616629	-0.640975502986333	-0.0119509856850843	-1.20296638644519	-0.0872674084840336	-0.577585067889912	-0.150817416160412	-0.19292631642288	0.287813020100069	-0.304331462261279	-0.340151425802582	-0.368745633508308
-0.924310202833885	-2.05057777869461	-1.95721709932159	0.468728275891583	-1.28350783996971	-1.8152462998119	-2.6523122202426	0.25502228026689	-0.280449254312453	-1.37097860689069	-0.46608814773548	-0.326670165684449	-0.906794526185799	-1.39058278752139	-0.226153861054755	-1.52573521206619	-0.16545294964538	0.426356423101849	-2.91845166881562	-0.316429228456194	-0.992662149774775	-1.95962616412047	-0.51078149561472	1.2826990777952	-1.415411393774	0.377664689794687	-0.935693452656248	-0.634019625778473	-0.411559184586664	-0.644549844327818	-2.3765885359305	-1.51760088766312	-1.20715627090973	0.330461058860872	-1.21423907574554	-0.569143654382803	-2.23187631446697	-0.448246388353754	-1.45428684649699	-1.22834146488374	-0.797521884437977	-1.2885970944976	-2.16366942019065	-1.56252713783734	-2.56822759487768	-0.962338730639995	-1.14603135076051	-0.803923155709772	-0.374789827937656	-1.23453967019737	0.369016422055453	-1.95614448952892	-0.40445920159715	-1.18466986880624	0.763209698298763	4.11265037308989	-1.0071477062175	-0.399623598707888	-1.64411544021832	0.378958239839436	-1.74975270688035	0.0845569283924099	0.175958632410423	-2.32828755135375	0.0272240049584959	0.436175013228706	0.169281802944242	-1.42920712603796	-1.83847716889745	0.210950148638813	-1.18467571164344	-1.10970163324224	0.637424891532735	0.303312317921753	0.608220584554035	0.0392483092446571	-0.180570772953832	-0.118504007121796	-0.615524236404063	1.46458279276503	0.31515380552613	0.0848762590673869	0.74442234795227	-1.56590085798855	-0.572451890587026	-0.334944164663154
1.4720399496947	-0.642140662251787	-2.04154194797195	-0.0724919080031808	0.437537219198714	-1.95473929773119	-3.56495172095809	-0.416472715187673	-1.606049894522	-2.20684817183859	-0.809306774172587	-1.41276340953761	-1.53906497407845	-2.01788796268541	-0.0115730435634888	-2.28342798899255	-1.43212267847607	-0.349726964798425	-1.20321910436129	0.598996368273223	-0.699681382588244	-1.20331701462015	0.90077363405839	1.44250897403339	-1.44735234407453	-0.589368757348916	-0.62430883809683	0.830040713133613	-1.85065459517738	0.398196648661407	-2.61117482658775	-1.55220296496425	-1.16738060367464	-0.0114533779512033	-1.00114896234921	-1.3940430522254	-2.65631274774011	-1.04952928595607	-1.52655680477889	-1.35725888753537	-0.9603015211149	1.35037498673914	-2.15590067442234	-1.62735287815006	-2.6839615884122	-1.18735636267484	-0.940282416897573	-1.36293347186275	-1.80215651860423	-0.759406457208945	0.0692414973327574	-1.62874397013866	0.824964181793097	-0.0706476641430194	-0.417663277391102	4.01820742674664	-1.46868734527332	0.938009005584157	0.500381905827415	-0.31619056533997	-0.795390717092898	2.33869270336417	0.981945155192765	-2.82805678028393	-0.689869851561096	-0.111940132248932	-0.254723997669455	-2.20200072204717	-0.665696896212584	0.651441275997004	-1.76922441173736	-1.04331362144582	-1.11224859212618	-0.667740440199056	0.374843943906828	-1.49739052026493	-1.81745311353146	-0.537876231050868	-1.60727856373753	0.476111918901119	0.160596275978196	-1.19024792169656	-0.141160818343629	-1.80260473553869	-0.207220410030261	-1.31916016919671
0.412131847373779	-1.7823673023935	-2.29347211385889	0.634081183933225	-0.900463588989719	-1.47115858538818	-4.18683653181971	0.716638239158181	-1.16460081571134	-1.01057648109948	0.789156998683056	-0.964447097776323	-0.49932002673467	-1.26823842683614	-0.15745191050556	-1.22749066306471	-0.76326679995082	0.859709170309173	-2.24908903218183	0.33418378614574	-0.392024247735757	-1.83082516586465	0.374418646816959	1.87088624477964	-1.18134313094997	-0.17031881161805	-0.350369793247014	-0.635643658205654	-0.758974761072846	0.0946729376293151	-2.00229533482271	-0.988181206142734	-0.716861238148652	1.2903289880944	-0.531276643740958	-0.165820659741064	-1.839582438793	-0.811738204323454	-1.11359708764994	-0.0490795343225217	0.808511388001718	-1.47237884898584	-1.78166449936699	-1.42260160043998	-1.73186027830539	-0.909783699752573	-0.207177257184087	-0.249885999109087	-0.56971346642273	-0.701526568911581	1.24926869919095	-1.44581720293798	-0.647564471395458	-1.21825581199081	0.34128727345907	2.87213767671089	-0.518959937446593	-0.204375285133131	-1.87987518171494	0.402258339773887	-1.33225692297965	0.603268794773612	0.166003469539532	-1.13749664344866	-0.349631074302373	0.183985748183138	-0.0777361530602331	-1.25165968736822	-1.53171892153013	-0.0231208219700499	-2.06501697263519	-0.978857156850272	0.472458319575295	0.15435038629083	0.822806463055016	0.579151293277064	-0.428870791215156	-0.312999168508736	-0.26635722289899	1.23411242351819	0.235655527880392	0.244942638053209	0.299897553800078	-1.34424586059692	-0.354352020004697	-0.208418596416606
-0.0990234349785141	-1.48412813903679	-1.82175188874472	0.821167602661478	-1.09584549859434	-1.35907126566631	-1.96247400150177	-0.153683235055844	-0.596501547361845	-1.0330846482293	1.01234641807336	-0.416480117649261	0.679143418014601	-1.0500682750185	0.295102699161131	-0.934397425252283	-0.127500966964288	0.663936475044652	-0.769382050767596	-0.269273605357745	-0.362015316105205	-1.45218454811857	-0.252107565254255	1.18318727941949	-1.55738862368926	-0.721510117983061	-0.496986502874493	-0.0869252614489612	-0.0920242248816601	0.575113281574494	-1.64521238164251	-0.501265926734519	-0.0361874901698882	0.953009503569732	-1.17974091684766	-0.465558751560459	-1.48469204224352	-0.300683837303095	-1.08906319463957	0.183247686601123	0.206831076017655	-0.929548882798959	-1.72999487098746	-1.30888482830867	-1.62428807815515	-0.480736350592297	-0.863011241779766	0.195429819254994	-0.632484922377931	-0.426330368340685	-0.280505220462697	-1.31874807941218	0.562163287478925	-0.703418343833739	0.55041087578334	1.94347864112559	-0.702839854477896	0.328280592171244	-1.89462220914115	1.13601445586754	-0.942641467938609	0.522660270362967	-0.158022959629575	0.135880984472913	0.0892666122257491	0.786975263500215	0.543758947033938	-1.05636443062296	-1.14905314533868	0.906467070454627	-1.40800056117628	-1.08346746537362	-0.249980024517997	0.720183454152289	0.577218176611089	0.211262990432793	-0.428741579876805	-0.0135957158673658	0.386369335418401	0.00758905830094016	-0.221850985222395	-0.1746915080001	0.529278592761712	-0.714760347510351	0.783865472051878	-0.240443824921405
0.565045852276724	-1.55249777503574	-2.43566151376832	1.23948576865021	-1.07019070866483	-1.70053629173185	-2.12230510074475	0.552746078616877	-0.57674563562611	-1.41984599208533	0.312018016319528	-0.526850253649899	-0.479171177480281	-1.23534503650957	-0.227625829597588	-1.11775363069527	-0.386940358266855	0.406510848790238	-1.28981904016966	-0.312484553699057	-0.241241107962507	-1.92430128077073	-0.378508104544973	1.4482783378073	-1.23193204812895	0.0519226789588536	-1.23106391575035	-0.0183627264471261	-0.697103785987562	0.707662957703892	-2.18050183354735	-1.32909728577706	-1.00700072215521	0.379799038101819	-1.14740758292368	-0.177781447303385	-1.85824840000317	-0.397090738342245	-1.28732868553092	-0.651206164318115	-0.0171124606784494	-1.37601839466217	-2.03485208061644	-1.08068800909929	-1.69455320249183	-0.878300922735746	-0.243278307732992	-0.300260051054851	-0.684188985143802	-0.924786627019753	0.0926963368911515	-1.40948572373985	-0.720185168268235	-0.640874760296809	0.412037896141201	3.37136004422498	-0.223643644481568	0.104132668907545	-1.54009304252484	0.483956509398957	-1.52343421059859	0.587862840546394	0.116688742298606	-3.4559013583417	-0.198420324258221	0.208932361901746	-0.0667359995532987	-1.09577165291756	-1.59670513539538	0.021387774629914	-1.84505338734185	-1.11323039318718	0.0728919658033008	0.0733826574620768	0.766364880934562	0.0923634521051837	-0.651027919693408	-0.160482943700879	-0.176630091207199	0.824304444960946	0.389660377531767	0.472081898274296	0.537299121662836	-1.20279320168678	0.0399320413625037	-0.253077295207803
-0.0726108761974622	-1.02400989402085	-2.00671046448868	1.59687053980071	-1.04610460666156	-0.660880482977609	-8	-0.660219993759152	-0.137407393462047	-1.36426478882383	-0.505084829643202	0.20812155933185	-0.382321792972587	-1.21892341116749	0.207294659912215	-1.24637978438649	0.720109419006438	0.521012123070908	-0.756742149959963	-0.0785087640536037	-0.0772550980848726	-1.83067523481543	0.115938325798274	1.67572820077753	-0.764171900161568	-0.422834868639719	-0.956653673318622	-0.394214284003459	-0.586795613298125	-0.553312741557518	-1.51837457286195	-1.16392063987131	-0.978610325044365	-0.0354318557511552	-0.969723125062333	-0.576958359603218	-1.15057518167064	0.362177909412338	-1.2135516909738	-0.125025921171699	0.287091473355078	-1.36559613627328	-1.82621430099602	-0.925600082282024	-1.61414460703224	-0.793232897004448	-0.279460426925283	0.185216653164876	-0.146208006138638	-0.797358592708482	0.591582186428827	-1.37635231160432	-1.03778151952205	-0.644097633010284	0.7654998003766	2.54062650139691	-0.553803588841934	0.191713457763368	-2.36139794597987	0.935324697846016	-1.43243651017768	0.584252223966148	-0.206547684250718	-2.09101920234873	-0.128686166273079	0.545879403309478	0.0506230109795919	-1.22690163452487	-1.49858795081243	0.226138264698976	-1.90928040690036	-0.743147918524465	0.139747577991481	0.194409582155622	1.19625605589531	0.649458203824586	-0.0937283923258319	-0.110919390784881	-0.132669703764409	0.00684830967143019	-0.171761418589473	0.477762553573775	0.45303533099835	-1.05487945774125	-0.0911462698790855	-0.542222525837362
0.0715968229817354	-1.88297518049361	-0.985651168326618	1.35574270741586	-0.524622225508327	-1.5755813613253	-4.33374696564916	-0.371483537396708	-0.336119818776555	-1.25689579943547	0.0358866324791404	-0.199500594680202	-0.257188840636497	-0.652381116520856	-1.00227189170971	-1.87258578199082	-0.134505982099085	1.68863852083196	-4.24544748583591	-0.393816894689528	-0.18343274012464	-1.43560036662247	0.0615588284239543	0.432681790159789	-1.19434216078988	-0.0627338872280412	-0.567986547115668	0.269011776727334	-0.0448059170311437	-0.231752087444426	-2.35245392968266	-0.646172293772983	-0.880256344407724	1.1148525645877	-1.36839864390007	-0.168453222867539	-2.32551051001036	0.061118674914033	-0.666169816663102	-0.0591358369215424	-0.875998305938454	-1.42750657666916	-1.8532602087516	-1.41596901721323	-2.23693687535809	-0.595465486185781	-0.85169517249054	-0.220400309733389	-0.551383630707083	-0.506312968938307	0.143501668454156	-1.50782488018455	-0.0678318528450802	-0.501550329811254	0.193881118074164	2.46819825201037	0.688538293103196	-0.196461282492277	-1.4599305699115	0.274949757897557	-1.85396271781834	0.289114369014736	0.535901672173956	-2.13830143864097	-0.201373436007253	0.344330146369697	0.246267998655543	-1.78258375733183	-1.6396513812432	0.200978220420315	0.542305118864259	-1.12457797000629	0.0356234877804447	0.771523428006137	1.50393115196584	1.52566793318301	0.107554940401038	-0.811296317044797	0.270878083383755	0.704912365401224	-0.0662619881219751	-0.595722942695849	0.283160453160836	-0.169926691219358	0.000744982539018946	0.643890618135052
-0.0483256678244232	-1.3792260009513	-1.59847803080896	0.583104004485385	-1.10671562863332	-1.47223578174982	-5.05416769561486	0.131863377658888	-0.458423998202377	-0.534349090860987	-0.242931516940126	-0.517520599162153	-0.318413284846706	-0.487748707687972	0.184846942934109	-0.607461285660565	-0.273351498044359	0.665622084977495	-1.64980676924354	0.307853872080108	-0.129553543374453	-1.07661095970309	-0.265932787682459	1.89795748057294	-1.0137230132823	-0.181652331687464	-0.817987570370017	0.133444594513133	-0.263550654326218	0.267939474013642	-2.05263385486356	-0.231574840854129	-0.188018107685176	-0.00381319760040275	-0.835618776305369	0.0548341158932491	-1.81884439823728	-0.44537493386837	-0.506054823877324	0.386832008058979	-0.975106688077767	-0.810577287201828	-1.67289410802932	-1.36232868619448	-2.06258855159334	-0.693619186241382	-0.660673994993828	0.775108618043634	-0.522275609422412	-0.648624565131678	1.09120358887814	-1.35374968841766	0.854876933682322	-0.481336792927989	0.413996843951844	2.28619419207042	0.105973720903767	0.160755547133265	-0.446646430850153	0.803654490611478	-0.0854928152623801	0.540276456347244	-0.533853778705382	-2.08410599591474	-0.17315629182688	0.255224889615847	0.266219723303675	-0.421227850646028	-0.143750852538464	0.120154374412198	-1.12133664252375	-1.09599099998323	-0.246225113321817	0.321854161266429	1.45963118176527	0.625918316369657	-0.286891235504339	-0.8296475734945	0.5500669653077	0.275031359567746	-0.0676797537844879	-0.518213449415054	0.296902900351569	-0.37085747824059	0.408711295698699	0.0730744898325533
